0.841305	-0.496335	0.214142
-0.213785	0.758058	0.616152
0.587348	0.622992	0.516627
0.109111	0.962457	-0.248537
0.140866	-0.967754	0.208825
-0.661756	-0.0337467	-0.74896
-0.0884716	-0.996077	0.00201384
0.12618	0.932836	-0.337486
0.784824	0.24325	-0.569983
0.208064	0.790653	0.575827
-0.625897	0.779395	-0.0282245
-0.00277726	0.938956	-0.344026
-0.243398	-0.81003	0.533487
-0.446683	0.664631	-0.598949
0.518909	-0.722532	-0.456817
-0.499757	0.747239	0.438038
-0.0785693	-0.451073	-0.889022
-0.133056	0.608438	-0.782368
-0.304202	0.454915	0.836967
0.0250966	-0.506748	-0.861729
0.216252	-0.847	-0.485619
0.413117	0.655393	-0.632292
0.655158	-0.47119	-0.590548
0.814864	-0.579042	-0.0265829
0.0135417	-0.738549	-0.674063
-0.995002	-0.0356659	0.0932711
-0.313677	0.719008	-0.620189
0.505894	0.618199	0.601582
0.204218	-0.679839	-0.704354
-0.323685	0.0725536	-0.943379
0.212606	-0.400429	0.891322
0.875805	0.455797	0.158792
-0.454079	-0.671355	0.585743
-0.40718	-0.350419	0.843452
0.707597	-0.478018	-0.52039
0.536881	0.554392	0.63593
0.139719	-0.989428	0.0388753
0.639755	0.692481	0.333443
0.432698	-0.743524	0.509847
0.595092	-0.765696	0.244082
-0.574432	-0.432267	0.695107
-0.728787	-0.473484	0.494654
0.127419	0.179193	0.975528
0.568901	-0.630414	0.528138
0.334019	0.923238	-0.1899
-0.435407	0.715384	-0.546486
-0.281528	0.540031	-0.793163
0.0864395	0.988481	0.12423
0.148655	0.790458	0.594203
-0.553887	-0.712973	-0.429976
-0.288703	-0.560138	0.776463
-0.619413	0.70018	0.355071
0.696805	-0.642299	0.319241
0.919362	0.373232	-0.124387
0.10051	-0.694755	-0.712189
0.503244	-0.863931	0.0192038
0.722811	0.340292	-0.601453
-0.579595	-0.676577	-0.454217
0.262275	0.0149278	0.964878
-0.452186	-0.888378	-0.0794513
-0.399942	0.831701	-0.385125
0.951545	0.145634	-0.270839
-0.04167	-0.141443	0.989069
-0.619197	0.755022	-0.215724
0.686035	0.647945	-0.330944
0.305472	-0.0168645	-0.952052
-0.582296	-0.518661	-0.626037
-0.431526	0.2326	-0.871598
0.515044	-0.832914	-0.202446
-0.39483	-0.894313	-0.210507
0.342714	-0.218733	-0.913621
0.0839595	0.186196	-0.978919
-0.462175	-0.390956	-0.795957
-0.315803	-0.419248	0.851176
-0.298207	-0.843873	-0.446039
0.855367	0.246297	0.455725
-0.767291	0.0804871	-0.636228
-0.165991	-0.512892	-0.842252
0.0288389	-0.467313	-0.883621
0.308592	-0.199011	-0.930143
-0.774685	0.585271	-0.239416
-0.812403	0.102337	0.574045
0.198785	-0.16504	-0.966047
0.881652	0.284891	0.376201
0.91955	0.179613	0.349524
-0.596228	0.800744	0.0576295
-0.902785	0.395376	-0.169284
-0.20575	0.305609	0.929661
0.646948	-0.0448017	-0.761217
0.570413	-0.236577	0.786549
0.868147	0.130003	-0.478979
0.361086	-0.820043	-0.444012
-0.193542	0.430022	-0.881829
0.403075	-0.914458	0.0360142
-0.951594	-0.239626	-0.192478
0.748166	-0.662944	-0.0274217
-0.700124	0.176878	0.691766
0.94394	0.311818	0.108382
-0.0423518	0.111924	-0.992814
-0.612446	-0.765097	-0.198835
0.995714	-0.044389	-0.0811347
-0.817085	-0.400603	-0.414596
-0.184045	0.835932	-0.517055
-0.0553845	-0.998427	-0.00870243
-0.369259	-0.222225	-0.902366
-0.353633	-0.414664	0.838449
0.696994	-0.646669	-0.309868
-0.759263	-0.603943	-0.242429
-0.217061	-0.525527	-0.822621
0.830201	-0.20827	0.517097
-0.383653	0.91058	0.153801
0.0889365	-0.994937	0.0468114
0.903907	0.103587	0.414997
0.264539	-0.960073	0.0909869
-0.172377	0.3397	0.924603
-0.859834	-0.0259884	0.509912
0.690283	-0.408458	-0.59722
-0.925598	-0.377831	-0.02263
-0.279657	-0.847708	0.450757
0.328508	0.943259	0.0484209
0.538515	-0.338582	0.771598
-0.606446	0.188384	-0.772486
0.102751	-0.881665	0.460552
-0.699311	0.465811	0.542203
-0.708444	0.583731	0.396693
-0.205284	0.967088	0.150329
0.598554	-0.541002	-0.590805
-0.565742	-0.299518	0.768261
-0.372725	0.918842	0.129635
-0.38211	0.741182	-0.551943
0.952158	-0.0779654	-0.295495
-0.774442	-0.575393	0.262987
0.447305	0.757623	-0.475317
-0.919033	-0.358562	-0.163741
-0.580417	-0.803701	-0.131078
-0.150443	0.947627	-0.281726
0.517912	0.781815	0.347179
0.0502009	0.801191	-0.596299
-0.121961	0.643573	-0.755606
0.715497	-0.693288	-0.0861085
0.617653	0.140381	0.77382
0.708694	0.288475	-0.643844
-0.648456	-0.547261	-0.52916
0.12079	-0.838489	-0.531363
0.500438	0.861377	-0.0871319
-0.435409	-0.368323	0.821436
0.696958	0.113191	0.708123
0.647056	0.761979	0.0265682
0.540782	-0.654758	-0.528059
0.604811	-0.239833	0.759397
-0.424061	-0.668008	0.611504
-0.129473	-0.130543	-0.982952
0.211408	-0.695515	0.686707
-0.649704	-0.756122	-0.0785171
0.456551	-0.419173	-0.784765
-0.395542	-0.176294	0.901369
-0.805337	-0.118424	0.580868
-0.0193983	0.704481	-0.709458
0.420517	0.217946	-0.880719
0.810044	0.376056	-0.449901
-0.57758	0.467281	-0.669365
0.993187	0.0721439	-0.0915134
0.611729	0.56071	0.558024
-0.246386	0.623389	-0.742078
0.076318	-0.0649334	-0.994967
-0.50696	0.35872	-0.78378
-0.972115	0.0411724	0.230862
-0.765404	-0.643408	-0.013475
0.380197	0.00427798	0.924896
0.272837	-0.477363	-0.835275
-0.129572	0.826793	0.547379
-0.602761	-0.391638	0.695197
-0.159713	-0.55511	0.816299
-0.827453	-0.324192	-0.458498
0.705386	-0.687644	-0.171978
0.894666	-0.11221	-0.432413
0.571551	-0.367277	-0.733783
-0.38207	0.875601	0.295543
-0.297634	-0.0163705	0.95454
0.173383	0.445556	0.878304
0.925488	0.253886	-0.281094
-0.776378	0.423364	0.466905
0.604162	0.75203	0.263513
-0.0850866	-0.284971	-0.954752
-0.336728	0.288349	-0.896364
-0.386764	-0.866963	0.314306
-0.96933	-0.244821	0.021517
-0.0729232	-0.754493	0.652244
-0.579721	-0.776715	0.246248
0.0858149	-0.894677	0.438393
0.724975	-0.299052	0.620467
-0.0339046	-0.917975	-0.395185
0.273311	0.813131	0.513925
0.0954199	0.344238	0.934021
0.0233062	-0.353441	0.935166
-0.684997	0.623941	-0.376133
0.0617858	-0.420336	0.905263
0.808137	0.287974	-0.513795
-0.811196	-0.584077	-0.0285542
0.907281	-0.311654	-0.282336
0.710626	-0.490565	0.504338
0.336805	-0.934108	0.118338
-0.767663	-0.588949	0.252651
0.355618	0.822681	0.443544
-0.323608	0.919034	0.225064
0.0435955	0.136819	-0.989636
0.0826399	-0.984839	0.15252
0.0840744	-0.626217	-0.775102
0.288949	0.861986	0.41652
0.928785	0.355524	0.104695
0.500298	-0.616072	0.608406
-0.377784	0.0381074	-0.925109
0.272344	0.282926	-0.919664
0.355974	0.174555	0.918048
-0.751064	-0.642308	-0.152783
0.197415	0.97232	0.12498
-0.177899	0.974616	0.135923
0.258691	0.13725	0.95616
0.634891	-0.530078	-0.562077
0.037995	-0.514807	0.856464
-0.203062	-0.807165	-0.554301
-0.0848254	0.403918	-0.910854
0.638899	-0.559995	-0.527459
0.383163	-0.124976	0.915187
0.156476	0.427079	0.890572
-0.500429	0.0150363	-0.865647
0.303262	0.327342	-0.894918
-0.504535	-0.298228	0.81025
-0.380934	0.305496	0.872675
0.0432065	0.115452	-0.992373
-0.236641	-0.937409	-0.255471
0.941225	0.133083	0.310459
-0.917157	-0.389965	-0.0821627
0.284073	0.333844	0.898805
-0.133603	0.467979	-0.873582
0.496389	0.83687	0.23075
0.81712	-0.0243215	-0.575955
0.529738	0.0459622	-0.846915
0.752286	0.0312914	-0.658093
0.956088	-0.287984	0.0544083
-0.315876	-0.883459	0.346009
-0.92	-0.357197	0.161279
0.75519	-0.256376	-0.60329
-0.268427	0.783335	-0.560655
0.299667	0.786234	0.540403
0.592929	-0.396817	-0.700693
-0.0282255	0.989057	0.144807
0.815854	-0.108525	0.567984
-0.469059	0.659948	0.5869
0.413321	0.0166781	-0.910433
0.0072353	-0.0536486	0.998534
-0.174744	0.914958	-0.363753
0.764333	-0.343499	0.545714
0.583807	-0.657755	-0.475949
0.669141	0.345906	-0.657723
0.120209	-0.864777	0.487555
0.384534	0.721496	-0.575828
-0.828555	-0.512513	-0.225448
0.171632	-0.667418	-0.724635
0.0921929	-0.963514	-0.25128
0.700787	-0.431041	-0.568419
0.256476	-0.862609	0.436034
0.729526	0.102928	-0.676164
0.868123	0.36216	0.339413
0.297397	-0.808985	0.507049
-0.548385	0.526845	-0.649391
-0.252275	-0.967633	-0.00654457
0.594828	-0.786815	-0.164626
-0.595566	0.486907	0.638923
0.920283	0.271979	-0.28126
0.856108	-0.256969	-0.448382
-0.946305	-0.130044	-0.295967
-0.0185082	0.552905	-0.833039
0.175873	-0.363201	-0.914961
-0.84413	0.508979	0.168478
-0.606748	-0.791469	-0.0737113
-0.815538	-0.420251	0.397852
-0.918403	-0.231798	0.320634
-0.920657	0.378695	0.094767
0.177129	0.86853	-0.462904
0.188904	0.806509	0.56023
0.935736	-0.201521	0.289459
-0.596794	0.20125	0.776747
-0.0408508	-0.867454	0.495838
0.817435	0.169632	-0.550476
0.70426	-0.307718	0.639787
0.264211	-0.359483	0.894966
-0.0820401	0.94592	0.313856
0.867312	-0.459302	0.191862
0.804018	0.0891009	0.587891
-0.0761791	0.920252	-0.38384
0.452142	-0.108258	-0.885352
0.610161	0.784739	0.10903
-0.62385	-0.638936	0.450079
-0.621525	-0.767313	0.157917
0.614885	-0.114285	0.780292
-0.268735	-0.953861	-0.133905
-0.836817	-0.0980519	0.53863
0.980068	0.131785	0.148656
-0.894597	0.103984	-0.434607
-0.857894	0.0895639	-0.505961
-0.121154	-0.921705	0.368486
0.343701	-0.725791	0.595901
-0.948509	0.214526	0.233045
0.3415	0.748346	-0.568643
-0.633627	0.0303211	0.773044
0.579268	0.191539	-0.792314
0.735812	-0.585079	-0.340975
0.660588	0.370401	-0.653013
-0.88915	0.199684	0.411751
-0.913177	0.395349	0.0990348
0.720675	-0.17001	0.672104
-0.00848567	0.882443	-0.470344
-0.0930567	0.297198	0.95027
-0.0892104	0.178749	0.979842
0.774722	0.629677	0.0575474
-0.276927	0.542595	-0.793033
0.936269	0.297169	-0.187325
-0.213943	0.963878	0.158646
-0.683747	-0.727291	0.0594843
0.526378	-0.798833	-0.29119
0.828993	-0.157712	-0.536561
0.135854	-0.534061	-0.83446
-0.334405	-0.866817	-0.369867
0.694951	-0.21236	0.686983
-0.379104	0.919532	0.103639
-0.304112	-0.940247	-0.15314
0.100553	0.468961	0.877476
0.0560964	0.6181	-0.784096
-0.0853801	0.554647	-0.827694
0.829653	0.55644	0.0452897
-0.503464	0.632836	-0.588253
0.504168	-0.434173	-0.74653
-0.977101	0.207227	-0.0482771
-0.253295	-0.764373	-0.592938
-0.851946	-0.342282	-0.396271
-0.661262	0.565661	-0.492707
0.0762386	0.175856	0.981459
0.204219	0.910328	-0.359997
0.385066	-0.807885	-0.446146
0.0763716	0.93693	0.341071
0.828059	-0.470923	0.304218
-0.691487	0.0648007	-0.719476
-0.241089	0.89395	-0.377795
-0.174368	0.150297	0.973143
-0.0749568	0.977387	0.197727
0.444022	-0.120557	0.887869
0.787542	0.608154	-0.0996279
0.150683	0.185236	-0.971073
0.579944	-0.619981	0.528478
0.101578	-0.84975	0.517307
-0.665406	-0.69668	-0.268088
-0.423719	0.823975	0.376202
0.739286	0.598547	-0.308541
0.392094	0.901385	-0.183759
-0.665295	0.658112	0.352521
-0.786774	0.386384	-0.481346
0.390712	0.270925	0.879741
-0.317141	0.947571	-0.0391252
0.138622	-0.977438	0.159368
0.259656	-0.536454	0.802992
-0.728104	-0.21394	-0.651226
-0.519513	0.764517	0.3816
0.420889	0.806405	-0.415407
-0.797503	-0.272175	-0.538433
0.294376	-0.730631	-0.616053
0.597816	-0.0671642	0.798815
0.855417	-0.478812	-0.197487
-0.39551	-0.87427	-0.281467
-0.357481	-0.037446	-0.933169
0.944159	0.324912	0.0547277
0.682959	-0.347054	0.642745
0.485723	-0.327769	-0.810334
0.327673	-0.146739	0.933327
0.347436	0.552801	0.757429
-0.474603	0.113158	0.872896
0.911452	-0.402408	0.0855714
-0.124028	0.956385	-0.264472
0.412297	-0.71222	-0.568115
0.332175	-0.0839172	-0.939477
0.297746	0.946069	0.127676
0.24201	0.551766	-0.798114
0.292412	0.130858	-0.947297
-0.375099	0.882476	0.283791
-0.676767	-0.356823	0.643943
0.800627	0.581706	-0.143575
-0.866329	-0.363192	0.342877
-0.522174	0.544166	-0.656671
0.879687	-0.285728	0.380145
0.191979	0.291415	0.937135
-0.12658	-0.00291343	0.991952
-0.967566	-0.136354	-0.212659
0.748087	0.421989	-0.512145
-0.830094	0.239648	0.503501
0.449586	-0.87932	0.157062
0.311426	0.053796	-0.948746
-0.207311	0.962808	0.173269
0.286366	-0.873886	0.392832
0.111316	0.980397	0.162575
0.438057	0.761374	0.477929
0.536886	0.587765	0.605216
0.828312	-0.293703	0.477114
-0.562092	-0.280098	-0.778201
-0.766297	-0.155401	0.623409
-0.544087	-0.367728	0.754152
0.418587	-0.277192	-0.864841
0.722817	0.62888	-0.286437
-0.229473	-0.778501	-0.58419
0.892795	-0.423615	0.153191
0.487575	-0.849163	0.202959
-0.727398	-0.574937	-0.374619
-0.128386	0.763654	0.632732
-0.240441	0.76571	0.596554
0.571862	-0.729252	-0.375719
-0.0795914	0.0716007	-0.994253
-0.0936246	-0.978875	-0.181766
0.58928	0.780183	0.209911
0.113839	-0.698593	-0.706405
-0.997326	-0.0665238	0.0302466
-0.68155	-0.710813	0.17388
0.260553	-0.781267	-0.567216
-0.430009	0.403323	-0.807727
-0.372152	0.922391	0.103426
-0.772651	0.0853375	-0.629069
-0.801322	0.0286127	-0.597549
-0.413734	-0.661095	-0.625922
0.386624	0.69407	0.60728
0.924685	-0.379476	-0.0309209
-0.871803	-0.488291	0.0391386
-0.759946	0.277039	-0.58799
-0.494998	-0.388964	-0.776971
0.00697281	0.907899	0.419132
-0.763291	0.12053	0.634711
0.92513	-0.188458	0.329571
-0.380954	-0.919843	-0.0936107
-0.84116	-0.306094	0.44582
0.684195	-0.638039	0.353246
-0.300033	0.133171	0.944588
0.52614	-0.790701	0.312999
0.959956	0.0714362	-0.27089
-0.17454	-0.24967	-0.952471
0.806493	-0.458383	-0.373436
-0.831378	0.391067	-0.394812
0.968358	-0.248308	-0.0250234
-0.893787	0.403353	0.196087
0.980465	0.193116	-0.0373384
0.246028	-0.335668	-0.909284
0.542409	-0.00368271	-0.840107
-0.196247	0.904973	-0.377505
-0.101682	0.990972	0.0873779
-0.159475	-0.977599	-0.137364
-0.778604	-0.311517	-0.544733
0.547165	-0.663908	0.509742
-0.269786	0.0699625	0.960375
0.401396	-0.331117	0.853957
-0.161349	0.206503	0.965051
-0.620653	0.485262	0.615882
0.497097	-0.193914	0.845749
-0.693734	-0.0885403	0.714768
0.99683	0.0656674	-0.0449285
-0.699572	0.380322	-0.604942
-0.352445	-0.874958	0.332012
-0.822106	-0.156499	-0.547403
0.826622	0.463981	0.318462
-0.0964466	-0.973889	0.205518
0.38154	0.455306	0.80444
0.226955	0.775159	-0.589593
-0.706345	-0.706884	0.0373161
-0.471034	0.259195	0.843176
0.66061	-0.750317	0.024867
0.649833	0.759717	-0.0234132
-0.434714	-0.673185	-0.598202
0.10867	0.330432	-0.937553
-0.883938	-0.302213	0.35682
0.392433	0.713464	0.580488
0.310105	0.887352	0.341235
0.627483	-0.698736	-0.343559
-0.417292	-0.385445	0.822982
-0.887845	0.34263	-0.307141
0.584977	0.000847362	0.81105
-0.901749	-0.363271	0.234272
0.750099	-0.616349	0.23972
-0.822458	0.561518	0.0908846
-0.0185809	0.759271	-0.650509
-0.132173	0.85436	0.502593
-0.899821	-0.0733567	-0.430047
0.143402	0.522472	0.840511
-0.555865	0.169045	-0.813903
-0.116104	0.533373	0.837874
-0.303967	-0.8608	0.408201
0.587059	0.52729	-0.61427
0.164305	0.526631	-0.834065
-0.196954	-0.738867	0.644426
-0.161298	0.599628	0.783855
0.510282	-0.860002	-0.00300301
0.970654	-0.121082	-0.207774
0.900325	-0.385435	-0.202126
0.560329	-0.571386	-0.599624
0.60323	0.331597	0.725367
0.00088018	-0.884354	-0.466815
0.890582	-0.442582	-0.104807
0.991571	-0.0655881	-0.111741
-0.693852	-0.607339	0.386922
0.734452	0.673125	-0.0865067
0.549337	-0.0549242	-0.833794
-0.40272	0.914428	-0.040475
-0.341939	-0.909253	0.237354
-0.958291	0.266355	0.103602
0.476112	-0.631101	-0.612397
-0.592572	0.325319	0.736903
-0.988908	-0.116559	0.0920602
-0.153812	0.980877	0.119259
-0.622723	0.781636	0.0355048
-0.537829	0.285356	0.793292
-0.245317	-0.606596	-0.756215
0.286014	-0.805769	0.518587
-0.898278	-0.232062	-0.373153
-0.776318	-0.492821	-0.393011
-0.672123	0.739382	0.0395464
-0.25055	0.41795	0.873237
-0.580486	0.373931	0.723334
-0.180176	-0.961789	-0.206154
0.777483	-0.553892	0.297866
-0.846412	-0.298197	-0.44121
0.30351	-0.941671	0.145388
-0.0239464	0.896037	-0.443332
-0.145189	-0.253938	-0.956261
-0.76866	-0.602724	-0.214209
0.40766	-0.901358	-0.146172
0.260593	0.538976	0.800997
-0.150387	0.985539	0.0780793
-0.246794	0.932786	-0.262683
-0.195924	0.840099	0.505814
-0.0608453	0.0482876	0.996979
0.0766645	0.923514	-0.375826
0.445916	-0.767205	0.461038
-0.842575	0.428066	0.326845
-0.686296	-0.54682	0.479569
0.119584	-0.0837612	0.989284
0.654226	0.572078	-0.494688
0.0502899	-0.486758	-0.872088
-0.719531	0.0901711	-0.688581
-0.630832	0.668334	0.394184
0.418444	0.748696	-0.514158
-0.419262	-0.900088	-0.118576
0.657796	0.73461	0.16629
-0.0696594	0.119263	0.990416
-0.207021	-0.723401	0.658661
-0.690354	0.613848	0.382887
0.804904	0.172893	-0.56766
-0.024839	0.220967	0.974965
-0.356756	-0.659428	0.661725
-0.18203	0.514477	-0.837961
-0.594558	-0.424655	0.682766
0.0343395	0.569042	0.821591
0.113865	-0.29034	0.950125
-0.389078	-0.845558	0.365582
-0.974606	-0.212489	0.0706571
-0.362235	0.558853	0.745968
0.613457	-0.367039	0.699252
-0.154237	0.568279	-0.808251
-0.672385	-0.310648	-0.671861
0.12818	-0.963652	-0.234404
0.60135	0.483264	0.636266
0.306923	0.727945	0.613102
-0.237365	-0.879896	-0.411631
-0.565717	-0.095473	0.819054
-0.393525	0.812429	-0.430228
0.715546	0.352836	-0.60291
-0.988925	0.0733433	-0.129031
0.29333	-0.561613	-0.773659
0.387546	-0.440009	0.810061
-0.0200127	0.56492	-0.824903
-0.589409	0.255966	0.76621
-0.375838	0.692348	-0.615955
0.66719	0.063459	0.74218
0.629249	-0.221508	-0.74497
-0.838444	-0.467364	-0.280326
-0.493764	0.783432	0.377401
0.91988	-0.390947	-0.031313
-0.478311	-0.597728	-0.643381
-0.398557	-0.585347	-0.70606
0.926665	-0.364107	-0.0933684
-0.795932	-0.00989623	-0.605305
-0.762589	0.127172	0.634259
-0.108812	0.50944	0.853598
-0.515566	0.334398	-0.788904
0.0899344	0.929402	0.357943
-0.803433	-0.114555	0.58427
-0.967902	-0.194851	-0.158743
0.9137	-0.0730945	0.399762
-0.642562	0.532282	-0.551171
-0.982759	-0.172689	-0.0660489
-0.936667	-0.308588	-0.165613
0.0541397	0.473081	-0.879354
0.711283	0.701093	0.0504583
0.599222	0.183295	-0.779318
0.149121	0.406117	0.901572
0.258106	0.53738	0.802872
-0.286864	-0.83801	-0.464164
-0.290835	0.516019	0.805692
0.248975	0.198884	0.94787
-0.609996	-0.227545	-0.759031
-0.613487	-0.402801	-0.679253
-0.757455	-0.639826	-0.12994
0.651891	-0.526264	0.545971
0.446666	-0.83975	0.308722
-0.613547	-0.425553	0.66518
-0.250677	0.0675045	-0.965714
-0.497147	-0.804193	-0.325757
0.193767	0.97293	0.125939
0.454163	-0.647226	-0.612237
-0.0885131	-0.98166	-0.168845
-0.340551	0.486825	-0.80438
0.64641	0.737057	-0.197233
-0.185243	0.967301	0.173246
-0.988985	-0.0846402	-0.121431
0.649958	-0.749557	0.125374
0.00572393	-0.384462	0.923123
0.266695	-0.956213	-0.120544
0.235493	0.714869	-0.658411
0.0886326	0.482775	0.871248
-0.930679	0.144707	0.336002
-0.857442	0.00440546	0.514561
0.524214	0.842539	-0.123805
-0.651394	-0.164719	0.740644
0.225804	-0.965719	0.128063
0.626437	-0.589918	0.509483
0.264878	-0.954691	0.135664
-0.551371	-0.675041	0.490214
-0.191027	0.981123	0.0301191
0.671792	0.00602108	-0.740715
0.577908	0.778108	0.246112
0.691559	0.640491	-0.333941
-0.986606	-0.0611251	0.151237
0.337694	-0.834621	0.435167
-0.605297	-0.729145	-0.319316
-0.24683	0.316804	0.915811
-0.0214017	0.994944	-0.0981221
-0.24201	-0.943822	0.225012
0.899094	-0.213505	-0.382158
0.125997	0.984954	-0.118277
0.940512	0.0487358	-0.336247
0.724266	0.686766	0.0615789
0.567933	0.822783	-0.0219295
0.315538	0.52388	-0.791193
0.940296	0.141533	0.309534
-0.896686	0.283143	-0.340272
-0.513497	-0.168649	-0.841355
0.972697	-0.0590111	0.224452
0.547283	-0.250253	-0.798658
-0.539822	-0.531235	0.652979
0.0046325	-0.851981	0.523552
-0.860984	0.383048	-0.334634
0.211037	-0.967567	0.138844
0.440879	-0.652793	0.616025
0.722158	-0.303317	-0.62168
-0.846246	0.34784	-0.403578
-0.264842	0.396843	-0.878848
0.585398	-0.434385	-0.684558
0.718328	0.510284	-0.47288
-0.605567	0.567016	0.558373
-0.746645	-0.663583	-0.0466665
0.627634	0.109963	-0.770703
0.441459	-0.137012	0.886759
0.933636	-0.355816	-0.0414566
0.0200763	0.689913	-0.723613
-0.889371	0.399441	-0.222411
-0.1674	-0.753077	-0.63628
0.456342	0.0135742	-0.889701
0.60941	-0.792576	-0.0210395
-0.1697	0.865925	-0.470507
-0.769268	-0.445506	-0.457986
-0.327297	0.310741	-0.892366
0.322916	0.359246	0.875596
0.449832	0.892945	0.0173483
0.939892	0.322895	-0.111096
-0.412655	-0.132269	0.901233
-0.262525	-0.170285	-0.949781
0.959302	0.282227	0.0093296
